Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      48/27928       triD_U(int, int) [209]
                0.00    0.00   27880/27928       laguerrebasis::evallaguerrefuncs(double) [67]
[183]    0.0    0.00    0.00   27928         _ZSt3powIiiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [183]
-----------------------------------------------
                0.00    0.00       2/25087       wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.00      40/25087       pulse::Ez(double) [217]
                0.00    0.00      85/25087       pulse::Az(double) [210]
                0.00    0.00     880/25087       laguerrederiv(int, int, int, double) [207]
                0.00    0.00   24080/25087       potential::Vecs(double, double, double) [66]
[184]    0.0    0.00    0.00   25087         _ZSt3powIdiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [184]
-----------------------------------------------
                0.00    0.00   23880/23880       derivedbasis::printstr(int, std::complex<double>*) [46]
[185]    0.0    0.00    0.00   23880         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [185]
                0.00    0.00   23880/59702       std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&) [167]
-----------------------------------------------
                0.00    0.00    2000/14000       laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00   12000/14000       std::complex<double> std::operator+<double>(double const&, std::complex<double> const&) [187]
[186]    0.0    0.00    0.00   14000         std::complex<double>::operator+=(double) [186]
-----------------------------------------------
                0.00    0.00   12000/12000       ecsX(double, double, double) [65]
[187]    0.0    0.00    0.00   12000         std::complex<double> std::operator+<double>(double const&, std::complex<double> const&) [187]
                0.00    0.00   12000/14000       std::complex<double>::operator+=(double) [186]
-----------------------------------------------
                              358400             arraycopy(std::complex<double>*, int) [188]
                0.00    0.00       1/8036        derivedbasis::funcvector(std::complex<double> (*)(double, double), double) [76]
                0.00    0.00       1/8036        temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       2/8036        temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
                0.00    0.00       4/8036        derivedbasis::derivedbasis(laguerrebasis*, std::complex<double>*, int, double) [71]
                0.00    0.00       5/8036        globalbasis::Oinvpsi(std::complex<double>*) [64]
                0.00    0.00      20/8036        wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
                0.00    0.00      45/8036        arraymultiply(std::complex<double>*, int, std::complex<double>) [214]
                0.00    0.00    1588/8036        derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
                0.00    0.00    6370/8036        basis::oinvpsi(std::complex<double>*) [196]
[188]    0.0    0.00    0.00    8036+358400  arraycopy(std::complex<double>*, int) [188]
                              358400             arraycopy(std::complex<double>*, int) [188]
-----------------------------------------------
                0.00    0.00     120/5696        laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00    5576/5696        laguerrebasis::evallaguerrefuncs(double) [67]
[189]    0.0    0.00    0.00    5696         laguerrevalues(int, double) [189]
-----------------------------------------------
                0.00    0.00    5576/5576        derivedbasis::evalbasisfuncs(double) [10]
[190]    0.0    0.00    0.00    5576         laguerrebasis::mapfromchildrange(double, double, double) [190]
-----------------------------------------------
                0.00    0.00       2/4452        temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       4/4452        temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
                0.00    0.00       5/4452        wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
                0.00    0.00       8/4452        temporalbasis::updateTmats(double, double, pulse*) [61]
                0.00    0.00       8/4452        laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00      45/4452        arraymultiply(std::complex<double>*, int, std::complex<double>) [214]
                0.00    0.00    1204/4452        derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.00    0.00    3176/4452        derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
[191]    0.0    0.00    0.00    4452         arrayscale(std::complex<double>*, int, std::complex<double>) [191]
-----------------------------------------------
                0.00    0.00       1/4394        derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
                0.00    0.00       4/4394        temporalbasis::Amatsetup(pulse*) [62]
                0.00    0.00     797/4394        wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00    1204/4394        derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.00    0.00    2388/4394        derivedbasis::printstr(int, std::complex<double>*) [46]
[192]    0.0    0.00    0.00    4394         derivedbasis::integrationtable(int) [192]
                0.00    0.00   27930/27930       legendrebasis::mapy2range(double, double, double) [182]
                0.00    0.00    4382/4382        legendrebasis::integrationtable(int) [194]
                0.00    0.00    4382/4382        legendrebasis::dy2dx(double, double) [195]
                0.00    0.00      80/80          laguerrebasis::mapy2range(double, double, double) [212]
                0.00    0.00      12/12          laguerrebasis::integrationtable(int) [220]
                0.00    0.00      12/12          laguerrebasis::dy2dx(double, double) [221]
-----------------------------------------------
                0.00    0.00    4382/4382        legendrebasis::integrationtable(int) [194]
[193]    0.0    0.00    0.00    4382         gltable(int, double*, double*) [193]
-----------------------------------------------
                0.00    0.00    4382/4382        derivedbasis::integrationtable(int) [192]
[194]    0.0    0.00    0.00    4382         legendrebasis::integrationtable(int) [194]
                0.00    0.00    4382/4382        gltable(int, double*, double*) [193]
-----------------------------------------------
                0.00    0.00    4382/4382        derivedbasis::integrationtable(int) [192]
